TAP POT,0.8,2.433333333333333
TAKE PLANT,2.433333333333333,4.633333333333334
LOOSEN ROOT,37.13333333333333,47.03333333333333
LOOSEN ROOT,55.53333333333333,64.23333333333333
LOOSEN ROOT,75.03333333333333,80.3
LOOSEN ROOT,84.06666666666666,88.33333333333333
LOOSEN ROOT,95.93333333333334,118.96666666666667
PUT SOIL,145.5,148.36666666666667
PLACE PLANT,157.5,158.5
ADD TOP,159.83333333333334,171.83333333333334
ADD TOP,174.36666666666667,175.56666666666666
ADD TOP,178.53333333333333,179.53333333333333
ADD TOP,183.4,185.36666666666667
